trialname,outcome,endpoint_x,endpoint_y,bounces,tsims
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,45.748650763682306,350.0987850376043,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,371.16801598988997,406.3600345670383,4,2.8999999999999977
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,100.37382388527406,433.12736043566264,10,7.549999999999981
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,136.10025156491668,242.29389575701603,15,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,52.29698251912339,352.48985638886984,1,2.0500000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,87.91453629784654,436.44421612890716,3,3.099999999999997
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,301.25032917036236,86.75280818313013,12,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,115.63258600983198,396.79869729914685,7,4.899999999999991
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,29.652592479577283,127.57895251299837,23,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,56.6039299525851,355.316448485054,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,380.7397617423645,19.22862905416249,14,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,116.69952995863342,415.41181218944706,5,4.249999999999993
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,374.3470665977158,536.1627873223223,5,4.6499999999999915
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,407.7422790819968,445.3258521965896,8,8.999999999999993
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,100.47620520828318,358.6526440006749,5,4.299999999999993
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,27.3154160992866,351.72617986141864,0,1.950000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,36.83460446774228,354.9176627104513,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,144.1624711741266,257.06378765782705,17,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,340.80114826779993,408.6722545530933,1,2.549999999999999
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,250.71367224040335,72.3283699776389,10,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,99.2049345490207,350.5628390088599,1,1.850000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,38.37701050545268,362.03701978035554,6,3.699999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,71.32432004506101,361.11537741115353,5,4.899999999999991
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,108.9250268131137,423.44588902968644,10,4.849999999999991
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,40.38498002186939,354.7403967311994,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,109.67110065415557,412.4865248770156,4,3.1999999999999966
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,111.95276680318833,425.9184275743096,12,8.74999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,38.61125338057863,358.0312505201351,3,2.25
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,248.21323047532528,56.02388093817947,13,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,156.10980595476275,314.997767111891,8,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,290.53540998938155,187.4300342859934,15,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,60.91127263383927,350.6090884743044,7,4.6499999999999915
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,299.57030449849026,68.66014499895914,10,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,79.38181204030039,350.3675179163195,0,1.800000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,78.25801299154362,359.2076633824356,3,2.3
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,25.198861222567594,358.3052954112182,0,2.000000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,340.093853634479,443.7506583092945,7,6.349999999999985
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,14.228766996764152,350.45681663878935,0,1.950000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,338.9099726088085,478.7872837255586,8,6.449999999999985
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,16.7999180800369,434.4471338838078,4,3.699999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,23.231832035802938,351.6196934785802,1,2.0500000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,76.73846312946132,350.02339930471345,3,2.1500000000000004
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,91.89485017278793,357.96685243257974,3,2.1500000000000004
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,40.415534885460374,357.6593952571953,7,4.799999999999991
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,115.46766723458028,379.27916206893156,2,1.800000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,335.15162582597634,445.1733395092572,13,4.599999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,108.00447569940667,358.5168219977814,3,2.2
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,49.53852928040909,357.87757329565693,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,35.46091006571412,433.58847092132544,4,3.649999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,76.37388571373597,355.0515409224157,3,2.2
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,19.45819931589874,351.73103520642076,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,62.3051186677375,358.09036879776505,0,1.850000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,65.15152610414403,354.10895498414254,2,1.850000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,339.0698680389131,527.5688076310461,5,3.599999999999995
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,343.74989391592186,405.57369379014324,2,3.2499999999999964
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,303.48919676066674,67.9521035087961,36,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,46.89382744897578,356.286397953981,1,2.000000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,332.0431797586322,502.65162041642833,10,8.899999999999991
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,346.7512466011753,411.45948759206,6,3.699999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,110.15788956584578,384.03351759535224,5,4.299999999999993
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,53.39089342294656,358.7451122739407,4,2.6499999999999986
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,103.60930472806486,351.1758285859735,3,2.1000000000000005
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,80.53530026088006,351.93897196989786,0,1.800000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,401.6280697678668,529.2836925252959,16,7.699999999999981
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,86.3456445295263,353.8781889760306,14,7.649999999999981
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,348.1750849912604,408.87446745318346,1,2.4499999999999993
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,134.04488844282002,121.88647598348696,17,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,115.30963118491456,411.1901094774107,3,2.3499999999999996
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,359.09204722734165,400.1132325948905,10,7.94999999999998
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,115.8254513735552,384.44056694288633,2,3.2499999999999964
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,17.53155114583162,356.22016277428907,0,2.0500000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,82.71952805503878,359.60783717673837,3,2.3
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,163.95761172137895,33.90262460962933,11,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,17.72376781429962,431.54657553464216,4,3.7999999999999945
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,37.13317888016597,352.2595255837826,13,6.999999999999983
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,60.82374650017378,353.3452909385869,11,9.049999999999994
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,51.112796127127844,430.2458429654319,4,3.7999999999999945
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,117.6427664884205,390.9430493648172,3,2.3
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,379.8430813872228,404.9413196070781,4,2.9499999999999975
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,27.03378889343607,431.5534249163322,3,3.099999999999997
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,27.87886614233246,350.2938956036816,2,1.950000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,8.966538108613257,351.66987348233886,10,8.74999999999999
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,337.19076426120796,517.4889164576803,4,5.14999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,90.80824374542361,355.95585653840425,10,7.049999999999983
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,337.21956010981137,470.13953805997323,8,8.79999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,119.07429320116336,392.06656940551994,2,1.800000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,105.93177820572953,438.89516329798374,9,6.499999999999985
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,81.03394140291564,355.90838343476014,17,6.5999999999999845
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,62.84128294655981,432.27620341595673,5,3.649999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,116.64520106669738,370.8239812883369,3,2.25
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,112.97891301418147,364.60673569899586,7,5.799999999999987
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,37.09412293843542,432.06647886175017,4,4.399999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,17.56954617388088,357.1837011807618,0,2.000000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,79.9231003516825,358.6290622516312,3,2.3
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,49.348474560636014,355.3348798757129,5,4.499999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,57.31241088800421,355.8779959612946,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,116.55796875007023,417.5505713220472,5,4.699999999999991
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,113.2420099297645,412.56728424715965,7,4.899999999999991
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,343.11125150065044,535.9869533563005,5,3.5499999999999954
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,52.782649036916474,357.3983114097761,0,1.900000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,93.03450955860824,351.27911151567355,0,1.7500000000000009
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,338.1062638825107,535.184682278182,9,6.349999999999985
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,95.55378785319934,352.94370304899746,7,5.749999999999988
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,10.563758342511324,356.69066400429324,0,2.0500000000000007
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,335.5942428616199,442.07482828038474,3,2.549999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,40.62322222550847,354.3590607635931,8,6.849999999999984
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,340.25420498663914,521.2217323257013,5,3.599999999999995
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,330.0248347798917,475.19879146678807,6,4.549999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,46.01309954124992,351.70272528346084,0,1.850000000000001
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,297.18881075476844,170.94188380732976,10,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,238.4719612932572,273.59371864413464,21,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,111.70718069269286,368.8154081143267,2,1.7500000000000009
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,57.79959520637602,428.93472825342303,6,3.699999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,58.20875306553693,354.95251676980644,3,2.3
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,16.950945821894337,355.247198267136,0,1.950000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,115.03852532316155,357.91220818869084,2,1.7500000000000009
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,19.29020900076732,435.5862371136474,7,4.399999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,67.80194432795177,357.3929657459118,3,2.25
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,330.18262400355326,441.61273607004483,7,3.7499999999999947
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,80.76239751867752,432.7900834740998,4,3.599999999999995
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,568.3667280161128,517.3575952750294,12,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,150.62450288844607,81.45640416800445,14,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,26.127660045876212,350.08341645084784,1,1.950000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,359.82713527496014,405.8047451306827,2,2.4499999999999993
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,114.09369155804448,373.53399546318366,3,2.3
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,72.60459142841879,350.56640816062963,9,7.299999999999982
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,88.98911564143353,351.54485911899,8,5.399999999999989
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,330.39745402620696,500.93826946589223,7,5.249999999999989
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,115.96971670828142,398.46793639193334,2,2.25
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,45.997616935787256,433.5857862740296,4,3.699999999999995
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,331.4020121577194,456.39963591223636,4,2.9499999999999975
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,76.90022413787912,435.64179400280375,6,8.79999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,41.34130343363438,355.4124035904467,3,2.3499999999999996
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,114.50956415669842,366.23846261407664,3,2.25
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,83.11984246906928,351.7665798484402,4,3.1999999999999966
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,64.41496079331074,353.3343068587406,6,3.649999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,55.96889360253377,352.72172299698565,11,9.399999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,27.93756785529066,353.223822552834,3,2.3499999999999996
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,166.8154367350816,419.9704971813525,10,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,22.8263237413163,351.72542090739864,0,1.850000000000001
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,82.83952656194964,32.69136417599646,21,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,332.6371176508735,431.9106636885192,4,2.8999999999999977
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,34.57638463614317,350.6307419830315,30,9.55
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,16.428355257194685,356.243637594994,0,2.0500000000000007
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,78.01980591350606,93.45598984755779,13,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,113.13482553877279,427.3788698891628,4,3.4999999999999956
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,79.57448004271102,434.91182945755264,6,8.14999999999998
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,81.68442254177748,355.197284097512,6,2.849999999999998
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,38.84950222910335,351.8662131551155,18,8.649999999999988
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,360.18814802731885,404.34883594299606,1,2.549999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,37.1188574645383,439.48689160335397,6,4.6499999999999915
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,332.97734675067085,481.7052019759081,1,2.6499999999999986
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,388.0813380092676,529.768531706629,2,3.2999999999999963
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,24.25347808873926,357.97587727560835,0,1.950000000000001
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,24.960052986592377,357.12098898044826,1,2.000000000000001
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,343.3012096648203,536.838874338192,5,3.5499999999999954
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,110.7400639917399,375.7419041017915,11,4.749999999999991
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,330.56117484606204,433.0014408189344,3,2.499999999999999
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,108.06696898064116,425.98982877729253,17,7.349999999999982
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,49.94310102011682,353.83519657717994,15,6.149999999999986
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,53.79181654550583,357.1804247677395,3,2.3
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,83.36994265394564,357.2203076391915,0,1.800000000000001
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,304.51915661912653,72.1784220327793,7,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,79.78623124097874,356.42129591098904,3,2.2
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,117.40819099903526,417.34181871266946,4,3.599999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,115.77762260174306,386.64361391950905,2,3.149999999999997
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,16.574921972385745,355.5236525133581,5,4.499999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,56.27390077524551,355.62740839829246,3,2.25
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,446.96767274072454,405.70874288870175,14,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,80.17796596496679,431.22789387616507,4,3.5499999999999954
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,33.7613202863546,359.13677582300136,3,2.0500000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,75.18171210009967,358.7858293381218,9,9.45
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,114.37000860312173,375.9870015189113,2,1.800000000000001
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,283.5546339949831,393.04632401486435,14,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,93.32081307434234,350.20470008880136,12,8.599999999999987
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,337.2240564087616,489.4158744412661,4,3.099999999999997
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,385.94628540249397,402.5195006895518,1,2.5999999999999988
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,23.652229631466334,436.54541269103277,5,3.699999999999995
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,107.24896260786305,435.9248328136725,8,4.399999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,116.82297949327794,375.17422038975064,3,2.25
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,337.1762845848046,407.2714442003587,7,4.749999999999991
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,339.87926631920277,413.3034767731006,6,4.3499999999999925
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,57.528169372105666,350.9428258597607,6,4.549999999999992
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,47.128501610254716,351.417512747086,1,2.1000000000000005
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,287.19858295424837,50.518579049375255,10,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,TIMEUP,261.61442149768925,416.6509432364232,24,10.000000000000007
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,333.8164357639207,476.82129684712226,3,2.5999999999999988
contain_sc3_var_l2_complex_l2_RIGHT,REDGOAL,106.85889034351368,438.09299481896704,7,7.249999999999982
contain_sc3_var_l2_complex_l2_RIGHT,GREENGOAL,336.1067323855486,503.00324824600756,4,3.049999999999997
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,570.5986490593193,482.513756111273,31,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,523.0192848208659,554.9076774888523,24,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,195.82858168493686,339.6488978453096,4,2.849999999999998
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,269.7200659677645,288.02411617033994,15,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,246.8955523753194,49.47691639996768,1,2.1500000000000004
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,247.92499749863265,11.602297119134724,0,2.000000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,245.18411616060496,48.41682324574812,7,8.84999999999999
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,536.4802915099453,237.228856100709,11,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,191.91788718524458,119.81995053314651,2,1.900000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,247.98077240295797,88.30134671913432,10,6.749999999999984
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,243.5708925916055,74.62437406846112,1,2.25
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,555.770970507712,466.2659785633659,20,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,247.20220594121162,49.71035835394716,3,3.8499999999999943
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,164.88972203346728,47.20785669513744,4,3.599999999999995
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,245.4599436599963,66.82718207413623,7,4.099999999999993
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,91.67519956243211,338.5072150440892,14,7.549999999999981
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,243.69683184259503,68.05209952837767,3,2.3
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,170.55307170719473,31.557496689456798,3,3.649999999999995
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,248.27771905874286,25.14653385626979,8,4.99999999999999
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,187.1967248461428,119.9784992281217,6,2.7499999999999982
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,439.75247150641457,300.4664270484974,8,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,248.73545997039957,71.880993628468,0,1.850000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,249.71494845099357,11.87631112362357,0,2.000000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,171.84965456432636,34.26098455003068,3,3.2999999999999963
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,185.0130386916175,339.7293309526571,5,4.049999999999994
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,161.70472536591396,331.9202720129144,8,6.349999999999985
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,173.67702769843154,114.73256392565062,5,3.049999999999997
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,522.2724513268234,228.85826517761214,11,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,242.49332136822977,64.26520169297163,6,6.949999999999983
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,149.9097795726917,334.4390613583456,1,2.5999999999999988
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,191.33162829225932,115.72069203226081,2,3.149999999999997
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,189.43374459648226,113.81179299932202,2,3.1999999999999966
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,236.3106493672458,108.90822643109085,4,2.25
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,247.9987579877173,97.40094890325068,3,2.2
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,316.70760151363686,123.49594557036633,10,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,242.35295749061862,21.09254949486558,0,2.000000000000001
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,64.16735727806238,363.49751509260403,5,3.649999999999995
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,190.04638214916216,335.8943761943339,6,5.04999999999999
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,312.5965952490346,222.8271098644383,13,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,412.5173327065266,266.6067063144617,24,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,239.50198520280512,65.64419457083036,3,2.3
contain_sc3_var_l2_complex_l2_TWICE,GREENGOAL,199.81902186859466,373.45299153038667,5,5.699999999999988
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,242.2638538633365,30.108511458834695,0,1.950000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,174.20406433332073,118.48021901633679,2,1.950000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,249.290779480111,68.708170787361,0,1.800000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,233.44695234594246,114.81828225282902,3,2.1500000000000004
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,247.56767544992994,41.636975144676136,0,1.850000000000001
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,562.0651585515477,167.9802291674224,17,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,248.23259116297115,37.728632443081764,1,2.1000000000000005
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,245.8087394831611,96.82930288860027,3,2.2
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,247.7824529054194,22.55692787358594,2,2.1000000000000005
contain_sc3_var_l2_complex_l2_TWICE,TIMEUP,387.5326993034071,158.23055715254446,15,10.000000000000007
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,249.81026692929817,44.26362103552177,0,1.900000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,245.8902086052166,102.39250877401608,13,6.799999999999984
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,249.6817468654695,35.43946324638847,0,1.900000000000001
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,240.7174522099236,16.0765756013934,3,2.4499999999999993
contain_sc3_var_l2_complex_l2_TWICE,REDGOAL,165.8343221750369,46.122741833744996,11,8.199999999999982
